order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_creation_date,review_answer_timestamp,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_lat,customer_lng,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,seller_lat,seller_lng
bj,bj,delivered,1539797418,1381458851,1231343421,1350254092,1507852800,1,bo,kz,1415994564,0.85,12.85,1,credit_card,0,0.0,bj,5,107481600,1526704455,6a2c39f27e5c40a4d2a0cd94aeb8c925,12355,palmital,SP,-21.139939881476906,-40.93520267191835,esporte_lazer,39.0,4.0,1.0,2591.0,59.0,11.0,25.0,36437,rio do sul,PR,-14.649100370330036,-47.854191349184674
cG,cG,shipped,1477143855,1467676195,730197140,1491647523,1508112000,1,gz,eM,1438863702,13.28,13.25,2,credit_card,3,36.0,cG,3,61477200,1496858574,7f51bfb71592874f6a71903a28a72159,11067,rio de janeiro,RJ,-24.048745617959987,-42.87566056898631,automotivo,22.0,1661.0,1.0,0.0,24.0,2.0,6.0,1001,rio do sul,SP,-13.612639405668233,-40.91964699514194
bh,bh,delivered,1459066251,1418123827,613659247,1168193866,1483056000,1,z,eM,1452261724,108.96,23.68,1,boleto,5,196.51,bh,4,61455600,1465093456,1744db0771ee6dd8387bd75d6a21420c,54665,itapecerica da serra,RS,-17.158401477942054,-46.29627779663168,brinquedos,45.0,830.0,3.0,0.0,7.0,19.0,20.0,1001,rio do sul,SP,-13.612639405668233,-40.91964699514194
dB,dB,delivered,1539797418,1387817539,1458629375,1539782566,1517961600,1,hG,eM,1435749858,147.19,20.55,1,boleto,0,4.58,dB,5,61491600,1475750856,ee43cd2ec5fae90a9394c5e264144a46,9467,santiago,MG,-17.538447670721773,-44.03387524054469,market_place,60.0,4.0,1.0,8713.0,27.0,15.0,16.0,1001,rio do sul,SP,-13.612639405668233,-40.91964699514194
iI,iI,delivered,1479881087,1363032808,1536695308,1518317431,1500422400,1,rD,dW,1265233012,111.73,24.53,1,boleto,1,143.78,iI,5,77212800,1540569414,25addba8e470c39502e0d659f0217e30,1003,barra mansa,SP,-20.376070772959782,-53.788278782818864,esporte_lazer,32.0,293.0,2.0,0.0,21.0,17.0,17.0,1001,curitiba,SP,-13.612639405668233,-40.91964699514194
kL,kL,delivered,1539797418,1535996406,1536695308,1443602035,1501545600,1,hW,dW,1525957838,142.78,20.78,2,credit_card,6,152.6,kL,2,84499200,1540689684,f8922caabbfa44d8390f53927da1be30,10689,ribeirao preto,SP,-34.75403709789617,-46.44754912874465,esporte_lazer,57.0,515.0,1.0,3696.0,45.0,13.0,39.0,1001,curitiba,SP,-13.612639405668233,-40.91964699514194
jw,jw,delivered,1539797418,1535996406,1536695308,1539782566,1520726400,1,lY,dW,1550412391,195.97,35.27,1,boleto,2,358.65,jw,4,74412000,1327780616,bda1747d3e3fe7c62b5ed018dbd81679,21183,itajai,RJ,-32.733845911014626,-38.303301883736474,telefonia,53.0,1132.0,3.0,0.0,29.0,20.0,14.0,1001,curitiba,SP,-13.612639405668233,-40.91964699514194
gN,gN,delivered,1539797418,1509105412,1354487748,1281570690,1516233600,1,bB,dW,1543820560,108.21,46.55,2,credit_card,8,151.05,gN,5,104490000,1540753444,75c23d066292aeca5ccb1db8ff8bf883,41606,salvador,PR,-29.42416723014503,-43.45841123358414,construcao_ferramentas_construcao,57.0,1228.0,2.0,4809.0,25.0,29.0,34.0,1001,curitiba,SP,-13.612639405668233,-40.91964699514194
ma,ma,delivered,1539797418,1333743747,90851747,1539782566,1527897600,1,dx,dW,1291644167,620.78,22.59,1,credit_card,5,621.47,ma,5,79416000,1540568799,a5a2586f58b8c59311a2498e40256544,39928,aparecida de goiania,RJ,-24.97458069405273,-42.625203866989594,informatica_acessorios,41.0,4.0,2.0,5430.0,34.0,22.0,31.0,1001,curitiba,SP,-13.612639405668233,-40.91964699514194
f,f,delivered,1538069844,1361799386,1536695308,1331558834,1512864000,1,eQ,bd,1300134744,113.02,3.93,2,boleto,5,0.0,f,4,61477200,1479303581,fd9dc734a31eab860421b97a31189d47,29190,rio de janeiro,PR,-26.79002947289307,-49.90795238767339,utilidades_domesticas,49.0,4.0,2.0,0.0,7.0,3.0,13.0,1001,guarulhos,SP,-13.612639405668233,-40.91964699514194
f,f,delivered,1538069844,1361799386,1536695308,1331558834,1512864000,1,eQ,bd,1300134744,113.02,3.93,1,boleto,5,0.0,f,4,61477200,1479303581,fd9dc734a31eab860421b97a31189d47,29190,rio de janeiro,PR,-26.79002947289307,-49.90795238767339,utilidades_domesticas,49.0,4.0,2.0,0.0,7.0,3.0,13.0,1001,guarulhos,SP,-13.612639405668233,-40.91964699514194
rv,rv,delivered,1539797418,1243808755,1308935957,1444949433,1518566400,2,rV,bd,1296489934,313.25,11.31,1,boleto,3,339.52,rv,5,61484400,1529685399,358197d2b6dcf6d7ca8f7553b225dc29,10537,sao paulo,RJ,-21.26375289973533,-45.806196078198994,telefonia,55.0,279.0,2.0,452.0,15.0,8.0,31.0,1001,guarulhos,SP,-13.612639405668233,-40.91964699514194
g,g,delivered,1300126932,1535996406,722333221,1263371490,1527379200,1,bl,eF,1586484035,5.4,5.22,2,voucher,2,52.75,g,4,137887200,1432929623,573dbf27284994be3c41507aa9f093ab,62325,santana de parnaiba,MG,-15.765494251753626,-46.319202616423034,brinquedos,39.0,1256.0,7.0,0.0,50.0,2.0,21.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
iW,iW,delivered,1468358259,1535996406,870902280,1539782566,1514851200,1,bl,eF,1586471708,0.85,6.81,1,credit_card,1,0.0,iW,1,105436800,1397191651,7ec5f34edd872076e2f485ff3bb51580,1003,belo horizonte,SP,-20.376070772959782,-53.788278782818864,brinquedos,39.0,1256.0,7.0,0.0,50.0,2.0,21.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
aB,aB,delivered,1310009205,1535996406,867894510,1465630111,1518825600,1,hK,eF,1586480714,113.02,6.7,2,credit_card,5,106.43,aB,5,80211600,1492845097,1c2ffb8da2251634b36f29e272532134,99990,sao paulo,SP,-16.846864212159193,-44.75893905974797,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
n,n,delivered,1539797418,1535996406,742074608,1290901044,1522800000,1,hK,eF,1586469135,146.29,3.19,1,boleto,3,187.92,n,3,97520400,1509239459,fe03a5113f0192c520dc6ae4fd76a933,56880,manaus,MG,-20.50401890566102,-42.08853037995397,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
rC,rC,delivered,1539797418,1293913549,832822429,1385903517,1512777600,1,hK,eF,1586480397,146.25,0.0,1,boleto,7,131.83,rC,5,126450000,1540638960,f96d29cf212fd3bf81be5f1562001224,1003,ponte nova,SP,-20.376070772959782,-53.788278782818864,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
O,O,delivered,1496061663,1535996406,598174051,1317153567,1521158400,1,hK,eF,1568498714,106.39,6.9,1,credit_card,5,0.0,O,4,61459200,1390969846,bdb132c2c3751f7f54a917955dbec063,36197,porto alegre,RJ,-14.162737306237435,-46.23385982599396,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
O,O,delivered,1496061663,1535996406,598174051,1317153567,1521158400,1,hK,eF,1568498714,106.39,6.9,1,credit_card,6,31.14,O,4,61459200,1390969846,bdb132c2c3751f7f54a917955dbec063,36197,porto alegre,RJ,-14.162737306237435,-46.23385982599396,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
cF,cF,delivered,1517042097,1535996406,1151371124,1539782566,1533513600,1,hK,eF,1586459250,113.63,25.62,1,credit_card,3,234.74,cF,3,116323200,1267570584,d445dabd470cea041b01ec988f984b5d,56264,embu das artes,MG,-23.704330655938158,-47.550294353986786,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
iq,iq,delivered,1384350613,1535996406,852818832,1528603984,1503100800,1,hK,eF,1586471708,134.88,0.0,1,boleto,0,206.14,iq,5,86436000,1540727332,4cc309a4c2f94e0909af0cfe2af70d19,46871,marilia,RS,-15.883230762337101,-50.72411423849188,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
iq,iq,delivered,1384350613,1535996406,852818832,1528603984,1503100800,1,hK,eF,1586471708,134.3,0.0,1,boleto,0,206.14,iq,5,86436000,1540727332,4cc309a4c2f94e0909af0cfe2af70d19,46871,marilia,RS,-15.883230762337101,-50.72411423849188,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
iN,iN,delivered,1539797418,1535996406,1536695308,1386221723,1506384000,1,hK,eF,1586471708,103.81,3.62,1,credit_card,4,126.9,iN,4,61488000,1540765316,f713fc1d15861b69b5453d169788d580,12845,praia grande,MG,-27.8318853538075,-49.814264243592994,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
kR,kR,delivered,1205293701,1535996406,485630487,1302312127,1513382400,1,hK,eF,1586471708,121.93,20.99,1,boleto,9,176.93,kR,5,126590400,1314955889,60f874c577dc096ecd52bd0bf6bd5942,26986,curitiba,RJ,-14.193740372812266,-49.08574762141471,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
oo,oo,delivered,1539797418,1535996406,1536695308,1539782566,1531094400,1,hK,eF,1586450658,101.93,0.0,1,boleto,1,280.64,oo,5,61477200,1362915096,78335a3ece0bd9f13a9cf2ac449dbbf5,22833,sao paulo,RJ,-24.95497222083716,-42.275452774177076,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
pO,pO,delivered,1226832610,1535996406,1530356442,1539782566,1504483200,1,hK,eF,1585907293,173.17,10.89,1,credit_card,2,302.6,pO,5,123638400,1462211926,f3bc8bc615e7ba5d35557950518568fb,34655,volta redonda,RJ,-21.14080192068077,-43.540968806026214,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
pO,pO,delivered,1226832610,1535996406,1530356442,1539782566,1504483200,1,hK,eF,1585907293,173.16,10.89,1,credit_card,2,302.6,pO,5,123638400,1462211926,f3bc8bc615e7ba5d35557950518568fb,34655,volta redonda,RJ,-21.14080192068077,-43.540968806026214,brinquedos,41.0,556.0,1.0,0.0,36.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
gs,gs,delivered,1539797418,1535996406,38167441,1539782566,1539302400,1,iG,eF,1586455225,52.62,19.2,1,credit_card,4,78.69,gs,4,82382400,1245970550,bf31713750139aba4c36772dc9459f44,1003,belo horizonte,SP,-20.376070772959782,-53.788278782818864,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
aI,aI,delivered,1409154068,1535996406,1314005027,1411479462,1496102400,1,iG,eF,1586460811,70.08,11.17,1,voucher,5,230.76,aI,3,110912400,1541038113,c73db978f9ccc86458f65fabfd75ac5d,39201,belo horizonte,RJ,-28.26320369242289,-38.571231005047046,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
eT,eT,delivered,1539797418,1535996406,1536695308,1539782566,1497225600,1,iG,eF,1586466898,56.83,9.42,1,credit_card,1,151.39,eT,4,127177200,1454601990,2a117e51457d1bf9070aad3c0effa03e,38424,maceio,MG,-18.203343343668344,-41.89866032883079,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
fP,fP,delivered,1539797418,1451739974,1536695308,1482430729,1495756800,1,iG,eF,1574056575,42.97,29.25,1,credit_card,4,149.2,fP,5,61473600,1400575345,9f0c1d85392533a1e960d4d58915c59b,60986,ribeirao pires,BA,-28.903224133162016,-46.55749267670844,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
hG,hG,delivered,1539797418,1535996406,1298042811,1539782566,1509926400,1,iG,eF,1586475808,69.91,22.61,2,credit_card,0,90.91,hG,5,61462800,1377239156,1e7e41aed1b2fb384f3e8c4a63b59fc2,28825,niteroi,SP,-20.26061723861245,-44.76630595619081,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
hG,hG,delivered,1539797418,1535996406,1298042811,1539782566,1509926400,1,iG,eF,1586475808,69.91,22.61,1,boleto,0,60.89,hG,5,61462800,1377239156,1e7e41aed1b2fb384f3e8c4a63b59fc2,28825,niteroi,SP,-20.26061723861245,-44.76630595619081,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
hO,hO,delivered,1177248178,1535996406,534484461,1539782566,1534982400,1,iG,eF,1586449463,44.22,3.97,2,boleto,2,0.0,hO,3,107485200,1405877096,9d854d99750fbcf05b82a4c0adbe8703,12565,aracaju,SP,-16.292675153047835,-45.51518173013522,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
hO,hO,delivered,1177248178,1535996406,534484461,1539782566,1534982400,1,iG,eF,1586449463,44.22,3.97,1,boleto,4,0.0,hO,3,107485200,1405877096,9d854d99750fbcf05b82a4c0adbe8703,12565,aracaju,SP,-16.292675153047835,-45.51518173013522,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
lV,lV,delivered,1315104616,1535996406,820947455,1288848149,1541289600,1,iG,eF,1586472022,51.12,18.63,1,debit_card,0,115.96,lV,4,65001600,1488257144,c530c9b543cc976d3828f21a69abdec4,62241,recife,PR,-21.94962894601688,-53.52142014261569,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
rL,rL,delivered,1308437908,1507202833,1066529909,1539782566,1510790400,1,iG,eF,1584569421,42.36,3.1,1,boleto,2,295.16,rL,5,116881200,1487577808,32ea836b21bcefba824d2b279bc42e53,29520,governador valadares,RJ,-21.02495756478368,-47.69272549218116,moveis_decoracao,68.0,1140.0,1.0,5260.0,53.0,34.0,36.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
Q,Q,delivered,1539797418,1535996406,1342445471,1332893728,1511481600,1,qq,eF,1586441349,144.27,28.52,1,credit_card,3,244.24,Q,5,61466400,1266206416,d861c5da837f7690246c774804ad0808,1003,belo horizonte,SP,-20.376070772959782,-53.788278782818864,ferramentas_jardim,71.0,4.0,5.0,5084.0,28.0,34.0,33.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
hn,hn,shipped,1421847443,1535996406,1327003646,1539782566,1522454400,1,qq,eF,1586475205,161.13,5.9,1,credit_card,5,265.87,hn,3,87760800,1540720153,aa2511d870f9323a51307961b1030a5a,35374,vitoria,RJ,-26.880667054517197,-40.56692350791777,ferramentas_jardim,71.0,4.0,5.0,5084.0,28.0,34.0,33.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
iL,iL,delivered,1391144885,1535996406,1139360234,1539782566,1511136000,1,qq,eF,1586448790,173.62,18.77,2,credit_card,3,149.56,iL,5,65966400,947672837,89c625a042f6af93c5f0e22573255a01,22462,porto seguro,RJ,-20.752351798075296,-44.80235778290467,ferramentas_jardim,71.0,4.0,5.0,5084.0,28.0,34.0,33.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
oY,oY,delivered,1168729591,1535996406,1043394696,1218202569,1514851200,1,qq,eF,1586473367,155.68,12.85,1,credit_card,3,283.03,oY,5,118540800,1281844428,67cb90a67c8f7b5e3a886f4fd859d2f8,15484,piracicaba,RJ,-25.232150136342586,-54.085022944863006,ferramentas_jardim,71.0,4.0,5.0,5084.0,28.0,34.0,33.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
bw,bw,delivered,1363085275,1506395936,626966039,1395963034,1513123200,1,rt,eF,1586469294,69.02,4.18,1,boleto,2,101.46,bw,5,61473600,1540909623,cee4b4591e7b82254d2c518cc30333a3,1003,sao paulo,SC,-20.376070772959782,-53.788278782818864,informatica_acessorios,59.0,1548.0,3.0,3350.0,41.0,20.0,19.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
ad,ad,delivered,1362075005,1535996406,894571694,1539782566,1513987200,1,rt,eF,1585776913,85.78,12.16,1,credit_card,2,182.06,ad,2,61473600,1540507912,d9c332de2cc5563602b8fc3de137bf47,3447,campos dos goytacazes,SP,-30.431495688031482,-43.41468862362117,informatica_acessorios,59.0,1548.0,3.0,3350.0,41.0,20.0,19.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
bq,bq,delivered,1464099955,1535996406,1536695308,1539782566,1504828800,1,rt,eF,1586457722,94.1,3.25,2,credit_card,1,159.65,bq,5,152013600,1540676342,409bcfa83da6df1f47ab78ab48d353a1,1114,sao paulo,SP,-28.909181829734788,-49.82562104329056,informatica_acessorios,59.0,1548.0,3.0,3350.0,41.0,20.0,19.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
ej,ej,delivered,1539797418,1535996406,607834465,1406733831,1534291200,1,rt,eF,1586465836,89.18,16.93,1,credit_card,4,193.76,ej,4,87555600,1420473593,38fc890f517a8327ca25ef4b190fcc29,80227,barreiras,SP,-27.81336351002134,-39.201666867644775,informatica_acessorios,59.0,1548.0,3.0,3350.0,41.0,20.0,19.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
kM,kM,delivered,1539797418,1535996406,1225636040,1539782566,1527206400,1,rt,eF,1586471708,108.19,10.83,1,credit_card,2,171.87,kM,4,61491600,1418871239,957841865281b49b1f962e67dcb61b0b,34812,santo andre,SP,-16.257620841153454,-40.66080242014447,informatica_acessorios,59.0,1548.0,3.0,3350.0,41.0,20.0,19.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
pW,pW,delivered,1539797418,1535996406,418288386,1069592559,1511395200,1,rt,eF,1579104879,75.72,12.11,1,boleto,0,24.53,pW,3,61470000,1153634968,0eb05d144016b81ff1ab9ebb6260234c,11019,belo horizonte,SP,-21.2849860631889,-38.06598047761644,informatica_acessorios,59.0,1548.0,3.0,3350.0,41.0,20.0,19.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
kS,kS,delivered,1291021813,1535996406,1536695308,1347402985,1503878400,1,V,eF,1586471708,255.61,1.77,1,credit_card,4,218.69,kS,3,61470000,1540850129,bee4558c93c983fdb28139b05afcdc09,1003,belo horizonte,PA,-20.376070772959782,-53.788278782818864,automotivo,45.0,641.0,4.0,8235.0,55.0,24.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
pn,pn,delivered,1539797418,1535996406,54256920,1497212623,1541980800,1,V,eF,1586497371,240.24,0.0,1,credit_card,0,294.98,pn,3,103107600,1299300465,624a71bb65cdfea296463b8e7590b63c,4405,ribeirao preto,SP,-20.147946172373427,-45.94808607175635,automotivo,45.0,641.0,4.0,8235.0,55.0,24.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
gk,gk,shipped,1465952877,1535996406,363577357,1439366066,1527120000,1,bm,eF,1586471708,0.85,26.56,1,credit_card,2,0.0,gk,4,61462800,1440411983,1ea4618aaa18d40f46187da578a907ec,34255,maravilhas,MG,-22.98631167643897,-46.57087995725147,esporte_lazer,29.0,4.0,1.0,311.0,27.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
iJ,iJ,delivered,1539797418,1535996406,758646562,1539782566,1527724800,1,bm,eF,1586479113,3.69,31.74,1,boleto,5,0.87,iJ,4,159850800,1432127655,f9814e08df56fd4bf7e52db6c2dfbc13,60738,feira de santana,RJ,-21.16972606316765,-39.812259635488665,esporte_lazer,29.0,4.0,1.0,311.0,27.0,2.0,35.0,1001,sorocaba,SP,-13.612639405668233,-40.91964699514194
